path,file_name,exp_id,sensor,frequency,activity_id,activity,activity_details
DataSet2/User18/215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,215,Accelerometer,100.000Hz,8,Standing,Standing
DataSet2/User18/222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,222,Magnetometer,20.000Hz,15,Standing,Pick up items from floor
DataSet2/User18/215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,215,Gyroscope,100.000Hz,8,Standing,Standing
DataSet2/User18/221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,221,Magnetometer,20.000Hz,14,Sitting,Pick up items from floor
DataSet2/User18/219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,219,Gyroscope,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User18/212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,212,Gyroscope,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User18/214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,214,Gyroscope,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User18/222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,222,Accelerometer,100.000Hz,15,Standing,Pick up items from floor
DataSet2/User18/219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,219,Magnetometer,20.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User18/214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,214,Pressure,7.330Hz,7,Sitting,Stand up from sitting
DataSet2/User18/218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,218,Accelerometer,100.000Hz,11,Standing,Taking stairs
DataSet2/User18/214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,214,Magnetometer,20.000Hz,7,Sitting,Stand up from sitting
DataSet2/User18/213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,213,Magnetometer,20.000Hz,6,While sitting,Moving chair
DataSet2/User18/211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,211,Magnetometer,20.000Hz,4,Using computer,Browsing
DataSet2/User18/213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,213,Accelerometer,100.000Hz,6,While sitting,Moving chair
DataSet2/User18/210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,210,Magnetometer,20.000Hz,3,Using computer,Typing
DataSet2/User18/209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,209,Accelerometer,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User18/215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,215,Pressure,7.330Hz,8,Standing,Standing
DataSet2/User18/209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,209,Magnetometer,20.000Hz,2,Sitting,Writing in a notebook
DataSet2/User18/210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,210,Accelerometer,100.000Hz,3,Using computer,Typing
DataSet2/User18/218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,218,Magnetometer,20.000Hz,11,Standing,Taking stairs
DataSet2/User18/218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,218,Gyroscope,100.000Hz,11,Standing,Taking stairs
DataSet2/User18/209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,209,Pressure,7.330Hz,2,Sitting,Writing in a notebook
DataSet2/User18/216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,216,Gyroscope,100.000Hz,9,Standing,Walking
DataSet2/User18/217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,217,Accelerometer,100.000Hz,10,Standing,Running
DataSet2/User18/214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,214new_Werable1_2020-10-31T12.37.11.411_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,214,Accelerometer,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User18/221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,221,Pressure,7.330Hz,14,Sitting,Pick up items from floor
DataSet2/User18/220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,220,Magnetometer,20.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User18/208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,208,Accelerometer,100.000Hz,1,Sitting,Reading a book
DataSet2/User18/208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,208,Pressure,7.330Hz,1,Sitting,Reading a book
DataSet2/User18/218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,218new_Werable1_2020-10-31T13.02.21.473_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,218,Pressure,7.330Hz,11,Standing,Taking stairs
DataSet2/User18/211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,211,Accelerometer,100.000Hz,4,Using computer,Browsing
DataSet2/User18/217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,217,Pressure,7.330Hz,10,Standing,Running
DataSet2/User18/217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,217,Gyroscope,100.000Hz,10,Standing,Running
DataSet2/User18/220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,220,Pressure,7.330Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User18/212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,212,Magnetometer,20.000Hz,5,While sitting,"Moving head, body"
DataSet2/User18/209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,209_Werable1_2020-10-31T12.21.21.556_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,209,Gyroscope,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User18/210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,210,Gyroscope,100.000Hz,3,Using computer,Typing
DataSet2/User18/221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,221,Accelerometer,100.000Hz,14,Sitting,Pick up items from floor
DataSet2/User18/208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,208,Magnetometer,20.000Hz,1,Sitting,Reading a book
DataSet2/User18/220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,220,Gyroscope,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User18/219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,219,Accelerometer,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User18/211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,211,Gyroscope,100.000Hz,4,Using computer,Browsing
DataSet2/User18/212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,212,Pressure,7.330Hz,5,While sitting,"Moving head, body"
DataSet2/User18/215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,215new_Werable1_2020-10-31T12.40.09.141_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,215,Magnetometer,20.000Hz,8,Standing,Standing
DataSet2/User18/213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,213,Gyroscope,100.000Hz,6,While sitting,Moving chair
DataSet2/User18/216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,216,Accelerometer,100.000Hz,9,Standing,Walking
DataSet2/User18/212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,212_Werable1_2020-10-31T12.30.37.904_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,212,Accelerometer,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User18/220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,220new_Werable1_2020-10-31T12.46.23.309_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,220,Accelerometer,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User18/213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,213new_Werable1_2020-10-31T12.33.48.660_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,213,Pressure,7.330Hz,6,While sitting,Moving chair
DataSet2/User18/208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,208new_Werable1_2020-10-31T12.17.44.076_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,208,Gyroscope,100.000Hz,1,Sitting,Reading a book
DataSet2/User18/216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,216,Magnetometer,20.000Hz,9,Standing,Walking
DataSet2/User20/243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,243,Gyroscope,100.000Hz,6,While sitting,Moving chair
DataSet2/User20/246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,246,Magnetometer,20.000Hz,9,Standing,Walking
DataSet2/User20/249_Werable1_2020-10-31T12.00.36.615_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,249_Werable1_2020-10-31T12.00.36.615_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,249,Accelerometer,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User20/248new_Werable1_2020-10-31T11.56.16.002_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,248new_Werable1_2020-10-31T11.56.16.002_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,248,Accelerometer,100.000Hz,11,Standing,Taking stairs
DataSet2/User20/249_Werable1_2020-10-31T12.00.36.615_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,249_Werable1_2020-10-31T12.00.36.615_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,249,Gyroscope,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User20/242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,242,Pressure,7.330Hz,5,While sitting,"Moving head, body"
DataSet2/User20/247_Werable1_2020-10-31T11.52.37.396_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,247_Werable1_2020-10-31T11.52.37.396_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,247,Magnetometer,20.000Hz,10,Standing,Running
DataSet2/User20/250_Werable1_2020-10-31T12.03.30.801_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,250_Werable1_2020-10-31T12.03.30.801_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,250,Gyroscope,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User20/248new_Werable1_2020-10-31T11.56.16.002_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,248new_Werable1_2020-10-31T11.56.16.002_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,248,Magnetometer,20.000Hz,11,Standing,Taking stairs
DataSet2/User20/250_Werable1_2020-10-31T12.03.30.801_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,250_Werable1_2020-10-31T12.03.30.801_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,250,Pressure,7.330Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User20/241_Werable1_2020-10-31T11.32.48.325_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,241_Werable1_2020-10-31T11.32.48.325_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,241,Pressure,7.330Hz,4,Using computer,Browsing
DataSet2/User20/240_Werable1_2020-10-31T11.28.36.776_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,240_Werable1_2020-10-31T11.28.36.776_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,240,Accelerometer,100.000Hz,3,Using computer,Typing
DataSet2/User20/242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,242,Gyroscope,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User20/239_Werable1_2020-10-31T11.25.06.671_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,239_Werable1_2020-10-31T11.25.06.671_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,239,Pressure,7.330Hz,2,Sitting,Writing in a notebook
DataSet2/User20/251_Werable1_2020-10-31T12.08.00.806_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,251_Werable1_2020-10-31T12.08.00.806_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,251,Pressure,7.330Hz,14,Sitting,Pick up items from floor
DataSet2/User20/243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,243,Accelerometer,100.000Hz,6,While sitting,Moving chair
DataSet2/User20/240_Werable1_2020-10-31T11.28.36.776_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,240_Werable1_2020-10-31T11.28.36.776_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,240,Magnetometer,20.000Hz,3,Using computer,Typing
DataSet2/User20/252_Werable1_2020-10-31T12.11.08.526_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,252_Werable1_2020-10-31T12.11.08.526_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,252,Magnetometer,20.000Hz,15,Standing,Pick up items from floor
DataSet2/User20/242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,242,Accelerometer,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User20/240_Werable1_2020-10-31T11.28.36.776_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,240_Werable1_2020-10-31T11.28.36.776_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,240,Gyroscope,100.000Hz,3,Using computer,Typing
DataSet2/User20/242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,242_Werable1_2020-10-31T11.36.17.107_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,242,Magnetometer,20.000Hz,5,While sitting,"Moving head, body"
DataSet2/User20/246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,246,Pressure,7.330Hz,9,Standing,Walking
DataSet2/User20/250_Werable1_2020-10-31T12.03.30.801_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,250_Werable1_2020-10-31T12.03.30.801_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,250,Accelerometer,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User20/245_Werable1_2020-10-31T11.46.33.990_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,245_Werable1_2020-10-31T11.46.33.990_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,245,Accelerometer,100.000Hz,8,Standing,Standing
DataSet2/User20/238_Werable1_2020-10-31T11.21.39.541_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,238_Werable1_2020-10-31T11.21.39.541_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,238,Gyroscope,100.000Hz,1,Sitting,Reading a book
DataSet2/User20/241_Werable1_2020-10-31T11.32.48.325_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,241_Werable1_2020-10-31T11.32.48.325_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,241,Accelerometer,100.000Hz,4,Using computer,Browsing
DataSet2/User20/246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,246,Accelerometer,100.000Hz,9,Standing,Walking
DataSet2/User20/244_Werable1_2020-10-31T11.43.40.574_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,244_Werable1_2020-10-31T11.43.40.574_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,244,Magnetometer,20.000Hz,7,Sitting,Stand up from sitting
DataSet2/User20/243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,243,Pressure,7.330Hz,6,While sitting,Moving chair
DataSet2/User20/241_Werable1_2020-10-31T11.32.48.325_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,241_Werable1_2020-10-31T11.32.48.325_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,241,Magnetometer,20.000Hz,4,Using computer,Browsing
DataSet2/User20/239_Werable1_2020-10-31T11.25.06.671_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,239_Werable1_2020-10-31T11.25.06.671_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,239,Gyroscope,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User20/246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,246_Werable1_2020-10-31T11.49.45.021_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,246,Gyroscope,100.000Hz,9,Standing,Walking
DataSet2/User20/243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,243_Werable1_2020-10-31T11.39.36.530_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,243,Magnetometer,20.000Hz,6,While sitting,Moving chair
DataSet2/User20/247_Werable1_2020-10-31T11.52.37.396_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,247_Werable1_2020-10-31T11.52.37.396_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,247,Pressure,7.330Hz,10,Standing,Running
DataSet2/User20/252_Werable1_2020-10-31T12.11.08.526_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,252_Werable1_2020-10-31T12.11.08.526_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,252,Accelerometer,100.000Hz,15,Standing,Pick up items from floor
DataSet2/User20/252_Werable1_2020-10-31T12.11.08.526_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,252_Werable1_2020-10-31T12.11.08.526_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,252,Pressure,7.330Hz,15,Standing,Pick up items from floor
DataSet2/User20/249_Werable1_2020-10-31T12.00.36.615_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,249_Werable1_2020-10-31T12.00.36.615_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,249,Magnetometer,20.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User20/244_Werable1_2020-10-31T11.43.40.574_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,244_Werable1_2020-10-31T11.43.40.574_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,244,Gyroscope,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User20/251_Werable1_2020-10-31T12.08.00.806_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,251_Werable1_2020-10-31T12.08.00.806_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,251,Accelerometer,100.000Hz,14,Sitting,Pick up items from floor
